label,select_sex,dmp_sex,dmp_age,dmp_city,dmp_education,dmp_price,dmp_model,user_state,first_preference,first_weight,second_preference,second_weight,freetype,categoryid,subcategoryid,allwords,vipwords,avgbuy
1,0,1,25,3,1010165000000010007,0,1010107000000001102,2,2,17533.3,0,0,2,30020,30027,312956,177631,238
1,0,2,18,2,1010165000000010008,1998,1010107000000001102,2,2,17191.5,0,0,2,30020,30027,312956,177631,238
0,0,1,25,2,1010165000000010004,1580,1010107000000001102,2,2,2461.44,0,0,2,30020,30023,327240,225198,158
0,0,0,0,\N,0,0,1010107000000001079,2,1,1091.14,0,0,1,20014,20018,406214,171647,423
1,0,2,18,4,1010165000000010007,0,1010107000000001153,2,2,288968,0,0,2,30008,30010,303937,136423,742
1,0,2,19,5,1010165000000010007,0,1010107000000001153,2,2,27288.9,0,0,2,30008,30010,303937,136423,742
1,0,2,25,3,1010165000000010008,2998,1010107000000001102,2,2,207259,1,154761,2,30008,30010,303937,136423,742
1,0,2,37,2,1010165000000010009,0,1010107000000001102,2,2,212573,0,0,2,30013,30019,284328,155188,122
0,0,1,18,6,1010165000000010007,1798,1010107000000001102,2,1,1909.44,0,0,1,20059,20061,337363,\N,0
1,0,1,32,2,1010165000000010004,3999,1010107000000001153,2,1,351633,0,0,1,20032,20036,460355,175853,5409
1,0,1,32,2,1010165000000010004,3999,1010107000000001153,2,1,351633,0,0,1,20032,20036,460355,175853,5409
0,0,1,34,2,1010165000000010008,2999,1010107000000001288,2,1,256020,0,0,1,20032,20036,460355,175853,5409
1,0,1,34,2,1010165000000010004,0,1010107000000001288,2,1,129086,0,0,1,20032,20036,460355,175853,5409
1,0,1,28,5,1010165000000010010,1498,1010107000000001102,2,1,116638,3,40074.4,1,20032,20036,460355,175853,5409
1,0,1,28,5,1010165000000010010,1498,1010107000000001102,2,1,116638,3,40074.4,1,20032,20036,460355,175853,5409
1,0,1,28,5,1010165000000010010,1498,1010107000000001102,2,1,116638,3,40074.4,1,20032,20036,460355,175853,5409
1,0,1,32,6,1010165000000010010,2299,1010107000000001079,2,1,583180,0,0,1,20032,20036,460355,175853,5409
1,0,1,32,6,1010165000000010010,2299,1010107000000001079,2,1,583180,0,0,1,20032,20036,460355,175853,5409
1,0,1,32,6,1010165000000010010,2299,1010107000000001079,2,1,583180,0,0,1,20032,20036,460355,175853,5409
1,0,1,32,6,1010165000000010010,2299,1010107000000001079,2,1,583180,0,0,1,20032,20036,460355,175853,5409
1,0,1,34,4,1010165000000010009,1498,1010107000000001102,2,1,598434,0,0,1,20042,20043,251139,24777,2301
1,0,2,46,2,1010165000000010009,2798,1010107000000001102,2,2,790335,1,510110,2,30013,30017,304890,179175,224
1,0,2,46,2,1010165000000010009,2798,1010107000000001102,2,2,790335,1,510110,2,30013,30017,304890,179175,224
1,0,2,46,2,1010165000000010009,2798,1010107000000001102,2,2,790335,1,510110,2,30013,30017,304890,179175,224
0,0,2,14,4,1010165000000010008,1120,1010107000000001288,2,2,81197.9,0,0,2,30013,30017,304890,179175,224
0,0,0,0,\N,0,0,1010107000000001102,1,0,0,0,0,2,30020,30028,408169,354579,125
1,0,2,29,3,1010165000000010004,1899,1010107000000001079,2,2,61080.6,0,0,2,30020,30028,408169,354579,125
0,0,1,24,6,1010165000000010004,0,1010107000000001272,2,2,175843,1,126051,2,30020,30028,408169,354579,125
0,0,0,0,\N,0,1499,1010107000000001153,2,1,112379,0,0,1,20019,20027,267802,149993,140
0,0,1,22,1,1010165000000010008,2499,1010107000000001199,2,1,555.49,0,0,1,20059,20061,215422,\N,0
0,0,1,12,2,1010165000000010009,1598,1010107000000001102,2,1,4864.16,0,0,1,20059,20061,215422,\N,0
0,0,1,39,2,1010165000000010008,2798,1010107000000001102,2,1,5060.14,0,0,1,20001,20003,520615,497408,386
1,0,1,32,3,1010165000000010008,599,1010107000000001328,2,1,3752.11,0,0,1,20001,20003,377501,188857,510
1,0,0,0,\N,0,\N,\N,2,1,3592.94,0,0,1,20001,20003,377501,188857,510
0,0,1,15,2,1010165000000010008,2698,1010107000000001102,2,1,86603,0,0,1,20059,20064,365285,149918,223
1,0,2,24,6,1010165000000010008,0,1010107000000001102,2,3,245034,2,176419,2,30020,30022,274625,168180,387
1,0,2,24,6,1010165000000010008,0,1010107000000001102,2,3,245034,2,176419,2,30020,30022,274625,168180,387
1,0,2,29,3,1010165000000010004,0,1010107000000001153,2,2,298770,0,0,2,30020,30022,274625,168180,387
1,0,2,29,3,1010165000000010004,0,1010107000000001153,2,2,298770,0,0,2,30020,30022,274625,168180,387
0,0,1,29,4,1010165000000010009,0,1010107000000001102,2,1,66420.2,0,0,1,20042,20044,438936,611728,1667
0,0,2,24,6,1010165000000010004,0,1010107000000001444,2,2,39377.8,0,0,2,30013,30018,305516,186328,1287
1,0,2,14,2,1010165000000010004,0,1010107000000001102,2,2,8866.26,0,0,2,30013,30018,305516,186328,1287
1,0,2,14,2,1010165000000010004,0,1010107000000001102,2,2,8866.26,0,0,2,30013,30018,305516,186328,1287
1,0,2,14,2,1010165000000010004,0,1010107000000001102,2,2,8866.26,0,0,2,30013,30018,305516,186328,1287
1,0,2,14,2,1010165000000010004,0,1010107000000001102,2,2,8866.26,0,0,2,30013,30018,305516,186328,1287
0,0,2,25,1,1010165000000010010,6799,1010107000000001421,2,2,1468.95,0,0,2,30013,30018,305516,186328,1287
1,0,0,0,\N,0,0,1010107000000001153,2,2,21204.1,0,0,2,30013,30018,305516,186328,1287
1,0,0,0,\N,0,0,1010107000000001153,2,2,21204.1,0,0,2,30013,30018,305516,186328,1287
0,0,0,0,\N,0,\N,\N,2,2,82106.1,0,0,2,30013,30018,305516,186328,1287
1,0,2,16,4,1010165000000010008,0,1010107000000001102,2,2,243965,0,0,2,30013,30018,305516,186328,1287
1,0,2,16,4,1010165000000010008,0,1010107000000001102,2,2,243965,0,0,2,30013,30018,305516,186328,1287
1,0,2,25,6,1010165000000010008,0,1010107000000001288,2,2,323860,0,0,2,30013,30018,305516,186328,1287
1,0,2,25,6,1010165000000010008,0,1010107000000001288,2,2,323860,0,0,2,30013,30018,305516,186328,1287
1,0,2,25,6,1010165000000010008,0,1010107000000001288,2,2,323860,0,0,2,30013,30018,305516,186328,1287
1,0,2,25,6,1010165000000010008,0,1010107000000001288,2,2,323860,0,0,2,30013,30018,305516,186328,1287
1,0,2,23,0,1010165000000010004,999,1010107000000001288,2,2,298734,3,111259,2,30031,30035,342360,256908,49
1,0,2,23,0,1010165000000010004,999,1010107000000001288,2,2,298734,3,111259,2,30031,30035,342360,256908,49
0,0,2,17,3,1010165000000010007,\N,\N,2,2,122339,0,0,2,30031,30035,342360,256908,49
0,0,2,17,4,1010165000000010007,1048,1010107000000001224,2,2,57891.3,0,0,2,30031,30035,342360,256908,49
0,0,1,19,4,1010165000000010007,0,1010107000000001288,2,1,154404,3,33079.6,1,20059,20061,333145,138536,97
0,0,1,11,3,1010165000000010007,1199,1010107000000001328,2,1,28059.2,0,0,1,20001,20002,468866,405368,737
0,0,1,43,6,1010165000000010007,0,1010107000000001102,2,1,502903,0,0,1,20001,20002,468866,405368,737
0,0,1,22,6,1010165000000010004,2921,1010107000000001421,2,1,51736.1,0,0,1,20001,20002,468866,405368,737
1,0,1,23,3,1010165000000010008,0,1010107000000001102,2,1,14917.6,0,0,1,20001,20002,468866,405368,737
1,0,1,23,3,1010165000000010008,0,1010107000000001102,2,1,14917.6,0,0,1,20001,20002,468866,405368,737
0,0,1,18,2,1010165000000010009,0,1010107000000005725,2,1,69880.5,0,0,1,20001,20002,468866,405368,737
1,0,1,23,3,1010165000000010007,0,1010107000000001102,2,1,80444,0,0,1,20001,20002,468866,405368,737
0,0,1,19,1,1010165000000010004,3988,1010107000000001153,2,1,90671.3,0,0,1,20028,20084,455336,260627,7780
1,0,1,40,3,1010165000000010007,0,1010107000000001102,2,2,480521,3,130906,2,30013,30017,406906,308525,2968
1,0,1,40,3,1010165000000010007,0,1010107000000001102,2,2,480521,3,130906,2,30013,30017,406906,308525,2968
0,0,2,20,4,1010165000000010007,1499,1010107000000001153,2,2,116753,0,0,2,30013,30017,406906,308525,2968
0,0,2,18,1,1010165000000010007,1299,1010107000000001153,2,2,20383.3,0,0,2,30013,30017,406906,308525,2968
1,0,2,34,1,1010165000000010010,0,1010107000000001153,2,2,53236,0,0,2,30013,30017,406906,308525,2968
1,0,2,24,6,1010165000000010004,0,1010107000000001079,2,2,159815,0,0,2,30013,30017,406906,308525,2968
0,0,2,35,1,1010165000000010010,3480,1010107000000001421,2,2,45469.5,0,0,2,30013,30017,406906,308525,2968
0,0,1,36,3,1010165000000010010,0,1010107000000001102,2,1,1331750,0,0,1,20050,20052,661719,517554,850
0,0,1,13,3,1010165000000010008,1598,1010107000000001102,2,1,6636.9,0,0,1,20050,20052,661719,517554,850
0,0,2,36,5,1010165000000010004,3499,1010107000000001079,2,2,194935,0,0,2,30008,30010,208080,114746,1183
1,0,2,25,6,1010165000000010010,0,1010107000000001224,2,2,20320,0,0,2,30008,30010,208080,114746,1183
0,0,2,20,0,1010165000000010007,2998,1010107000000001102,2,2,230575,0,0,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
1,0,2,19,4,1010165000000010004,2199,1010107000000001079,2,2,58352.2,0,15665.6,2,30008,30010,208080,114746,1183
0,0,2,18,5,1010165000000010007,0,1010107000000001199,2,2,191361,0,0,2,30008,30010,208080,114746,1183
0,0,0,0,\N,0,\N,\N,2,2,291056,0,0,2,30008,30010,208080,114746,1183
0,0,2,29,5,1010165000000010004,4299,1010107000000001153,2,2,57341.8,0,0,2,30008,30010,208080,114746,1183
1,0,1,30,6,1010165000000010004,4299,1010107000000001153,2,1,5216.68,0,0,1,20019,20022,390921,225968,4869
1,0,1,35,6,1010165000000010004,10999,1010107000000001421,2,2,26038.8,0,0,2,30020,30028,310288,179482,330
0,0,2,35,2,1010165000000010004,2099,1010107000000001079,2,2,738.87,0,0,2,30020,30028,310288,179482,330
1,0,2,23,6,1010165000000010008,0,1010107000000001199,2,2,5103.97,0,0,2,30020,30028,310288,179482,330
0,0,1,22,2,1010165000000010004,4299,1010107000000001153,2,1,89933.4,0,0,1,20019,20020,270727,48534,401
0,-1,2,14,5,1010165000000010009,1500,1010107000000001224,1,2,86.04,0,0,2,30042,30044,225654,127089,545
1,0,2,22,2,1010165000000010004,0,1010107000000001224,2,1,69109.5,2,9127.19,1,20050,20053,297310,58429,448
0,0,2,0,2,0,0,1010107000000001224,2,1,184019,0,0,1,20050,20053,297310,58429,448
0,0,2,14,6,1010165000000010008,1599,1010107000000001079,2,1,1744.88,0,0,1,20059,20061,401017,309936,1621
1,0,2,19,6,1010165000000010009,2999,1010107000000001079,2,2,309060,0,0,2,30013,30015,273439,144077,576
1,0,2,19,6,1010165000000010009,2999,1010107000000001079,2,2,309060,0,0,2,30013,30015,273439,144077,576
1,0,2,19,6,1010165000000010009,2999,1010107000000001079,2,2,309060,0,0,2,30013,30015,273439,144077,576
0,0,1,26,1,1010165000000010001,0,1010107000000001153,2,1,271669,2,234528,1,20028,20030,324794,60640,293
0,0,0,0,\N,0,\N,\N,1,1,361.68,2,50,1,20019,20020,251767,\N,0
0,0,0,0,\N,0,\N,\N,2,1,77838,0,0,1,20019,20020,295147,\N,0
0,0,1,16,3,1010165000000010008,0,1010107000000001153,2,1,1623.53,0,0,1,20019,20020,295147,\N,0
0,0,2,21,4,1010165000000010007,0,1010107000000005724,2,2,8152.59,3,1757.36,2,30013,30019,305360,191737,210
1,0,1,38,5,1010165000000010008,0,1010107000000001102,2,1,1833580,2,1590770,2,30013,30019,305360,191737,210
1,0,1,38,5,1010165000000010008,0,1010107000000001102,2,1,1833580,2,1590770,2,30013,30019,305360,191737,210
1,0,1,38,5,1010165000000010008,0,1010107000000001102,2,1,1833580,2,1590770,2,30013,30019,305360,191737,210
1,0,1,38,5,1010165000000010008,0,1010107000000001102,2,1,1833580,2,1590770,2,30013,30019,305360,191737,210
0,0,2,43,2,1010165000000010004,1298,1010107000000001102,2,1,112396,0,0,1,20014,20101,342028,163312,122
0,0,1,23,1,1010165000000010010,0,1010107000000001199,1,1,445.31,0,0,1,20001,20002,470842,\N,0
1,0,2,40,6,1010165000000010004,0,1010107000000001153,2,2,148901,0,0,2,30013,30019,318039,155601,531
1,0,2,40,6,1010165000000010004,0,1010107000000001153,2,2,148901,0,0,2,30013,30019,318039,155601,531
1,0,2,40,6,1010165000000010004,0,1010107000000001153,2,2,148901,0,0,2,30013,30019,318039,155601,531
1,0,2,40,6,1010165000000010004,0,1010107000000001153,2,2,148901,0,0,2,30013,30019,318039,155601,531
1,0,2,38,6,1010165000000010004,2999,1010107000000001079,2,2,150181,1,19895.3,2,30013,30019,318039,155601,531
1,0,2,38,6,1010165000000010004,2999,1010107000000001079,2,2,150181,1,19895.3,2,30013,30019,318039,155601,531
1,0,2,38,6,1010165000000010004,2999,1010107000000001079,2,2,150181,1,19895.3,2,30013,30019,318039,155601,531
1,0,2,38,6,1010165000000010004,2999,1010107000000001079,2,2,150181,1,19895.3,2,30013,30019,318039,155601,531
0,0,0,0,6,0,\N,\N,2,2,829.02,0,0,2,30013,30019,318039,155601,531
1,0,2,32,5,1010165000000010008,3498,1010107000000001102,2,2,118212,0,0,2,30013,30095,280379,149186,846
1,0,2,32,5,1010165000000010008,3498,1010107000000001102,2,2,118212,0,0,2,30013,30095,280379,149186,846
1,0,2,32,5,1010165000000010008,3498,1010107000000001102,2,2,118212,0,0,2,30013,30095,280379,149186,846
1,0,2,32,5,1010165000000010008,3498,1010107000000001102,2,2,118212,0,0,2,30013,30095,280379,149186,846
1,0,2,35,2,1010165000000010008,3999,1010107000000001153,2,2,3019.56,0,0,2,30013,30095,280379,149186,846
1,0,2,34,0,1010165000000010009,2998,1010107000000001102,2,2,131826,0,0,2,30013,30095,280379,149186,846
0,0,1,30,6,1010165000000010009,0,1010107000000001079,2,1,43405.5,0,0,1,20014,20018,330270,80786,728
0,0,1,23,1,1010165000000010008,3999,1010107000000001224,2,1,12849.9,0,0,1,20014,20018,330270,80786,728
0,0,1,20,2,1010165000000010007,0,1010107000000001288,2,1,44210.6,0,0,1,20059,20061,332030,141892,174
1,0,1,37,3,1010165000000010007,0,1010107000000001079,2,2,171118,0,0,2,30020,30021,290311,189476,528
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
1,0,1,25,3,1010165000000010008,0,1010107000000001102,2,1,288703,0,0,1,20001,20003,562635,350291,1677
0,0,1,37,4,0,699,1010107000000001444,2,1,2083.84,0,0,1,20001,20003,562635,350291,1677
1,0,1,18,6,1010165000000010007,6388,1010107000000001421,2,1,16696.3,0,0,1,20001,20003,562635,350291,1677
1,0,1,21,2,1010165000000010010,9599,1010107000000001421,2,1,41372.2,0,0,1,20028,20084,466760,237782,1299
1,0,1,21,2,1010165000000010010,9599,1010107000000001421,2,1,41372.2,0,0,1,20028,20084,466760,237782,1299
1,0,1,21,2,1010165000000010010,9599,1010107000000001421,2,1,41372.2,0,0,1,20028,20084,466760,237782,1299
1,0,1,21,2,1010165000000010010,9599,1010107000000001421,2,1,41372.2,0,0,1,20028,20084,466760,237782,1299
1,0,1,27,1,1010165000000010010,1499,1010107000000001328,2,1,481197,3,137436,1,20028,20084,466760,237782,1299
1,0,2,18,3,1010165000000010007,6388,1010107000000001421,2,2,200409,0,0,2,30013,30015,333567,217285,139
1,0,2,18,3,1010165000000010007,6388,1010107000000001421,2,2,200409,0,0,2,30013,30015,333567,217285,139
1,0,2,18,3,1010165000000010007,6388,1010107000000001421,2,2,200409,0,0,2,30013,30015,333567,217285,139
1,0,2,18,3,1010165000000010007,6388,1010107000000001421,2,2,200409,0,0,2,30013,30015,333567,217285,139
1,0,1,25,2,1010165000000010004,0,1010107000000001079,2,1,122300,0,0,1,20059,20061,490366,247055,704
1,0,1,25,2,1010165000000010004,0,1010107000000001079,2,1,122300,0,0,1,20059,20061,490366,247055,704
0,0,2,45,6,1010165000000010007,0,1010107000000001102,2,2,710057,1,543038,2,30020,30027,354142,247267,733
0,0,1,17,4,1010165000000010007,999,1010107000000001102,2,1,169056,2,45999.7,1,20059,20061,581869,595522,2
0,0,1,14,3,1010165000000010008,1599,1010107000000001079,2,1,2068.92,0,0,2,30013,30019,211429,190691,0
0,0,1,25,2,1010165000000010007,0,1010107000000001153,2,1,128672,3,24994.8,1,20054,20056,435960,217774,182
0,0,2,32,4,1010165000000010009,3099,1010107000000001153,2,2,210269,0,0,2,30042,30043,301227,195825,82
0,0,0,0,\N,0,\N,\N,2,2,30286.8,0,0,2,30042,30043,301227,195825,82
0,0,1,21,4,1010165000000010010,2999,1010107000000001288,2,1,93258.2,0,0,1,20001,20002,331528,204607,245
1,0,1,30,3,1010165000000010004,0,1010107000000001153,2,1,107869,0,0,1,20054,20055,587141,280797,339
1,0,1,30,3,1010165000000010004,0,1010107000000001153,2,1,107869,0,0,1,20054,20055,587141,280797,339
1,0,1,30,3,1010165000000010004,0,1010107000000001153,2,1,107869,0,0,1,20054,20055,587141,280797,339
1,0,1,30,3,1010165000000010004,0,1010107000000001153,2,1,107869,0,0,1,20054,20055,587141,280797,339
1,0,1,30,3,1010165000000010004,0,1010107000000001153,2,1,107869,0,0,1,20054,20055,587141,280797,339
0,0,2,16,4,1010165000000010007,\N,\N,2,2,4900.77,0,0,2,30020,30028,302684,193867,516
0,0,2,48,6,1010165000000010004,2299,1010107000000001079,2,2,44207.9,3,11047.7,2,30020,30028,302684,193867,516
0,0,2,18,6,1010165000000010009,0,1010107000000001121,2,2,34705.5,0,0,2,30020,30028,302684,193867,516
0,0,2,18,3,1010165000000010004,0,1010107000000001153,2,2,349043,0,0,2,30020,30028,302684,193867,516
0,0,1,10,3,1010165000000010008,1499,1010107000000001153,2,2,527431,1,105335,2,30020,30022,348618,275454,351
0,0,1,19,2,1010165000000010010,0,1010107000000001079,2,1,214272,0,0,1,20059,20060,338428,129824,519
0,0,1,27,3,1010165000000010009,0,1010107000000001153,2,1,411227,0,0,1,20001,20082,219520,\N,0
1,0,1,28,1,1010165000000010008,4299,1010107000000001153,2,2,10158.6,0,0,2,30020,30028,183331,110039,991
1,0,2,18,1,1010165000000010007,0,1010107000000001102,2,1,156124,2,138737,2,30020,30028,183331,110039,991
1,0,2,19,5,1010165000000010004,1500,1010107000000001079,2,2,13497.8,0,0,2,30020,30028,183331,110039,991
1,0,2,21,5,1010165000000010010,1598,1010107000000001102,2,2,292619,0,0,2,30020,30028,183331,110039,991
1,0,2,21,5,1010165000000010010,1598,1010107000000001102,2,2,292619,0,0,2,30020,30028,183331,110039,991
1,0,2,21,5,1010165000000010010,1598,1010107000000001102,2,2,292619,0,0,2,30020,30028,183331,110039,991
0,0,2,32,3,1010165000000010007,1599,1010107000000001153,2,2,72986.6,0,0,2,30020,30028,183331,110039,991
1,0,2,27,3,1010165000000010004,0,1010107000000001153,2,2,395062,0,0,2,30020,30028,183331,110039,991
1,0,2,27,3,1010165000000010004,0,1010107000000001153,2,2,395062,0,0,2,30020,30028,183331,110039,991
1,0,2,27,2,1010165000000010004,0,1010107000000001153,2,2,491725,3,377611,2,30020,30028,183331,110039,991
0,0,2,13,4,1010165000000010010,0,1010107000000001079,2,2,278993,0,0,2,30020,30028,183331,110039,991
1,0,2,23,2,1010165000000010010,0,1010107000000001153,2,2,266800,0,0,2,30020,30028,183331,110039,991
1,0,2,18,2,1010165000000010004,0,1010107000000001102,2,2,230968,0,0,2,30020,30028,383213,302113,492
1,0,2,18,2,1010165000000010004,0,1010107000000001102,2,2,230968,0,0,2,30020,30028,383213,302113,492
1,0,2,18,2,1010165000000010004,0,1010107000000001102,2,2,230968,0,0,2,30020,30028,383213,302113,492
1,0,2,18,2,1010165000000010004,0,1010107000000001102,2,2,230968,0,0,2,30020,30028,383213,302113,492
1,0,2,18,2,1010165000000010004,0,1010107000000001102,2,2,230968,0,0,2,30020,30028,383213,302113,492
1,0,1,29,4,1010165000000010004,1999,1010107000000001199,2,2,11628.3,0,0,2,30020,30028,383213,302113,492
1,0,1,29,4,1010165000000010004,1999,1010107000000001199,2,2,11628.3,0,0,2,30020,30028,383213,302113,492
0,0,2,19,0,1010165000000010007,1298,1010107000000001102,2,2,31850.2,0,0,2,30020,30028,383213,302113,492
0,0,1,20,3,1010165000000010010,0,1010107000000001102,2,1,16370.8,0,0,1,20059,20061,365947,128436,125
1,0,2,30,0,1010165000000010010,3299,1010107000000001153,2,2,856088,0,0,2,30020,30022,271775,189171,767
1,0,2,30,0,1010165000000010010,3299,1010107000000001153,2,2,856088,0,0,2,30020,30022,271775,189171,767
1,0,2,30,0,1010165000000010010,3299,1010107000000001153,2,2,856088,0,0,2,30020,30022,271775,189171,767
1,0,2,30,0,1010165000000010010,3299,1010107000000001153,2,2,856088,0,0,2,30020,30022,271775,189171,767
1,0,2,30,0,1010165000000010010,3299,1010107000000001153,2,2,856088,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,46,3,1010165000000010004,1499,1010107000000001288,2,2,33831.5,0,0,2,30020,30022,271775,189171,767
1,0,2,47,6,1010165000000010007,0,1010107000000001102,2,2,740918,0,0,2,30020,30022,271775,189171,767
1,0,2,17,3,1010165000000010007,0,1010107000000001079,2,2,1133670,0,0,2,30020,30022,271775,189171,767
1,0,2,47,6,1010165000000010007,0,1010107000000001102,2,2,740918,0,0,2,30020,30022,271775,189171,767
1,0,2,47,6,1010165000000010007,0,1010107000000001102,2,2,740918,0,0,2,30020,30022,271775,189171,767
1,0,2,22,2,1010165000000010002,0,1010107000000001079,2,2,776692,0,0,2,30020,30022,271775,189171,767
1,0,2,43,2,1010165000000010008,0,1010107000000001153,2,2,31499.7,0,0,2,30020,30022,271775,189171,767
1,0,2,43,2,1010165000000010008,0,1010107000000001153,2,2,31499.7,0,0,2,30020,30022,271775,189171,767
1,0,2,18,5,1010165000000010007,\N,\N,2,2,1722.77,0,0,2,30020,30022,271775,189171,767
1,0,0,19,2,1010165000000010009,0,1010107000000001102,2,2,452453,0,0,2,30020,30022,271775,189171,767
1,0,1,22,0,1010165000000010008,1999,1010107000000001102,2,2,28937.1,0,0,2,30020,30022,271775,189171,767
1,0,1,22,0,1010165000000010008,1999,1010107000000001102,2,2,28937.1,0,0,2,30020,30022,271775,189171,767
1,0,1,22,0,1010165000000010008,1999,1010107000000001102,2,2,28937.1,0,0,2,30020,30022,271775,189171,767
1,0,1,22,0,1010165000000010008,1999,1010107000000001102,2,2,28937.1,0,0,2,30020,30022,271775,189171,767
0,0,1,19,5,1010165000000010007,\N,\N,2,1,2134.92,3,284.29,1,20042,20048,534001,210368,2705
0,0,1,24,2,1010165000000010004,0,1010107000000005724,2,1,21207.2,0,0,1,20042,20048,534001,210368,2705
0,0,0,0,\N,0,\N,\N,2,1,32616.4,0,0,1,20042,20048,534001,210368,2705
1,0,1,20,3,1010165000000010010,0,1010107000000001153,2,1,1147540,0,0,1,20059,20061,356355,149908,53
1,0,1,20,3,1010165000000010010,0,1010107000000001153,2,1,1147540,0,0,1,20059,20061,356355,149908,53
0,0,1,17,3,1010165000000010008,1799,1010107000000001199,2,1,45466.1,0,0,1,20059,20061,428225,162479,1067
0,0,0,0,\N,0,\N,\N,2,1,4247.76,3,608.25,1,20001,20002,359013,141434,1309
1,0,2,16,4,1010165000000010008,599,1010107000000001444,2,1,2390.89,3,2105.93,1,20001,20002,416603,254955,638
1,0,2,16,4,1010165000000010008,599,1010107000000001444,2,1,2390.89,3,2105.93,1,20001,20002,416603,254955,638
1,0,2,16,4,1010165000000010008,599,1010107000000001444,2,1,2390.89,3,2105.93,1,20001,20002,416603,254955,638
1,0,2,33,4,1010165000000010009,0,1010107000000001079,2,2,38703.1,0,0,2,30042,30044,302480,136470,217
0,0,2,24,6,1010165000000010009,2998,1010107000000001102,2,2,186535,0,0,2,30020,30027,331074,261483,1683
0,0,2,27,2,1010165000000010008,0,1010107000000001102,2,2,195937,0,0,2,30020,30027,331074,261483,1683
0,0,2,24,4,1010165000000010010,0,1010107000000001153,2,2,221693,1,121410,2,30020,30027,331074,261483,1683
0,0,2,28,2,1010165000000010009,0,1010107000000001079,2,2,81906.2,0,0,2,30020,30027,331074,261483,1683
0,0,2,34,5,1010165000000010007,0,1010107000000001224,2,2,7349.16,0,0,2,30020,30027,331074,261483,1683
1,0,2,43,3,0,1498,1010107000000001102,2,2,195337,0,0,2,30020,30027,331074,261483,1683
1,0,2,43,3,0,1498,1010107000000001102,2,2,195337,0,0,2,30020,30027,331074,261483,1683
1,0,2,43,3,0,1498,1010107000000001102,2,2,195337,0,0,2,30020,30027,331074,261483,1683
1,0,2,43,3,0,1498,1010107000000001102,2,2,195337,0,0,2,30020,30027,331074,261483,1683
0,0,1,24,2,1010165000000010004,0,1010107000000001079,2,2,242936,3,34533.4,2,30020,30027,331074,261483,1683
